Business Name,Longitude,Latitude
"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",-73.98086224,40.74440496
QUIK PARK COLUMBIA LLC,-73.97171768,40.79475533
PROTO GARAGE LTD.,-73.97441895,40.74826008
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.98990565,40.74690109
EAST 24 GARAGE CORP,-73.98210868,40.73925327
"ST. NICHOLAS PARKING MGMT, LLC",-73.94528297,40.82295608
CHAMPION MULBERRY LLC,-73.99943726,40.71562779
IMPERIAL PALACE GARAGE CORP.,-73.96753826,40.75198297
MANHATTAN PARKING E. 71 ST. CORP.,-73.95833189,40.76790502
"BRICIN PARKING, CORP.",-73.97686817,40.76250034
334 PARKING CORP.,-73.94669072,40.78406672
LTG PARKING CORP.,-73.98600869,40.7777214
F&S PARKING LLC,-77.51958437,40.11238534
MARRIOTT INTERNATIONAL,-73.98546772,40.75826661
"NEW REGENT GARAGE CO., LLC",-73.96069127,40.77068901
CHAMPION 42 LLC,-73.97363493,40.75041453
"88TH STREET REALTY, L.P.",-73.94607143,40.77738575
"WH PARKING MGMT, LLC",-73.93471486,40.85215431
"CRYSTAL CAR PARK, LLC",-73.98233238,40.73934937
"SYD PARKING, LLC",-73.96300197,40.75747659
"CHAMPION PARKING 46, LLC",-73.98657207,40.7592274
"KINNEY PARKING SYSTEM, LLC",-73.9791993,40.76515221
STANDARD PARKING CORPORATION,-74.01544187,40.71142453
EASTWAY TENANT CORP.,-77.51958437,40.11238534
"INWOOD NY GARAGE, LLC",-73.93174434,40.85845442
PLAZA GARAGE CORP.,-73.94931448,40.78122162
SWIFT PARKING LLC,-73.95406321,40.78055115
AFFILIATED PARKING LLC,-73.98118179,40.75018546
SP PLUS CORPORATION,-73.97747036,40.76442727
REDBALL PARKING LLC,-73.98073234,40.74433083
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.95133866,40.78822705
181 PM LLC,-73.93131019,40.84829053
"IMPERIAL PARKING (U.S.), INC",-73.97903205,40.73453452
GALLANT PARKING LLC,-73.95038787,40.78476279
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.94694233,40.77193785
NEW YORK SKYPORTS INC,-73.97465807,40.73635341
200 E. 90TH STREET GARAGE CORP.,-73.95179151,40.7812364
PROTO PARKING INC,-73.97441895,40.74826008
KEY PARKING LLC,-73.98996228,40.73034475
"IMPERIAL PARKING (U.S.), INC",-73.97433129,40.73224444
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.95100968,40.76907688
"150TH PARKING LEASEHOLD, LLC",-73.94442964,40.82804712
"QUIK PARK 82ND STREET, LLC",-73.95243164,40.7747783
ZETA PARKING CORP.,-73.9562624,40.77474963
SP PLUS CORPORATION,-73.95323049,40.77345018
BELMONT PARKING LLC,-77.51958437,40.11238534
AMBER PARK LLC,-73.98953605,40.73339413
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97038325,40.75810727
SP PLUS CORPORATION,-73.97793735,40.7604914
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99134229,40.7448893
"WESTMINSTER CAR PARK, LLC",-73.96419201,40.76626838
"LAZ PARKING NEW YORK / NEW JERSEY, LLC",-74.00999787,40.70520824
LM BONNEVILLE PARKING LLC,-73.98054686,40.7368788
RAPID WEST 102 CORP.,-73.96798172,40.79802607
PINE PARKING CORP.,-74.0060286,40.72449595
MODERN PARKING LLC,-73.97606393,40.76040594
"KURA RIVER MANAGEMENT, LTD.",-74.013186,40.70411825
CENTRAL PARKING SYSTEM OF NEW YORK INC.,-73.9562624,40.77474963
QP 50/70 WEST 93RD STREET LLC,-73.96792756,40.79049726
PEACH PARKING (40TH) CORP.,-77.51958437,40.11238534
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.94694233,40.77193785
IMPARK 92 LLC,-77.51958437,40.11238534
PRECISE PARKING CORP.,-73.98635299,40.73619894
NEWBURY OPERATING LLC,-73.9528768,40.77836311
SECURE PARKING LLC,-73.99696468,40.75040928
MERCURY PARKING LLC,-73.98795749,40.76305922
QP COLUMBIA GARAGE LLC,-73.97171768,40.79475533
ALEXA QP LLC,-73.97694407,40.75180683
171 EAST 84TH STREET NEWCO LLC,-73.95579818,40.77787296
QUIK PARK 808 GARAGE LLC,-73.96588839,40.7951188
"STEWART HOUSE CAR PARK, INC",-73.99068014,40.73140154
INDEPENDENT PARKING LLC,-73.95531409,40.76750315
WESTMONT PARKING INC.,-73.96770985,40.79262711
MIDTOWN AUTO CARE SERVICE INC.,-73.99185283,40.76062497
WEST PLAZA GARAGE LLC,-77.51958437,40.11238534
AMABLE PARKING CORP.,-73.92068888,40.86203193
"KINNEY SYSTEM, INC.",-73.96316023,40.7650137
"PILOT PARKING, LLC",-73.92930726,40.86236415
"ALLIANCE RIVERBANK PARKING, LLC",-73.99723495,40.7603782
EQUITY PARKING LLC,-73.95687871,40.77085233
CREATIVE PARKING LLC,-73.99346863,40.73766526
QP 70 WEST 93RD STREET LLC,-73.96792756,40.79049726
BOWERY FIRST PARKING LLC,-73.99151811,40.72455893
"KINNEY PARKING SYSTEM, INC.",-73.96751595,40.79032423
1010 6TH AVE. GARAGE CORP.,-73.98562788,40.75207174
"IMPERIAL PARKING (U.S.), LLC",-73.98039505,40.7499877
FASHION 35 PARKING LLC,-73.98737871,40.75031531
"KINNEY PARKING SYSTEM, INC.",-73.99484363,40.73560951
"SUMMIT GLORY, LLC",-74.00959076,40.70836201
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.9535607,40.76588581
"SHELTER PARKING BREVARD, LLC",-73.96789273,40.75789526
EAST 47TH GARAGE CORP.,-73.97161238,40.75371324
TIMES SQUARE 41ST STREET GARAGE LLC,-73.98828006,40.75571706
KC THIRD AVENUE PARKING LLC,-73.98244774,40.7398105
JO-MEG GARAGE CORP.,-73.97776687,40.77375396
AMSTERDAM GARAGE LLC,-73.97303406,40.79038329
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.01407384,40.70692055
"THE SOCIETY OF THE NEW YORK HOSPITAL FUND, INC.",-73.95418201,40.76533436
WE HAVE CARS INC.,-73.9495235,40.81034329
ENTERPRISE 24 PARKING LLC,-73.99396601,40.74424994
THE FISHER-SIXTH AVENUE CO & HAWAIIAN SIXTH AVE CORP,-73.97853953,40.76249518
CHAMPION PARKING 92 LLC,-73.97010517,40.79058843
"KINNEY PARKING SYSTEM, INC.",-73.96078858,40.76484549
THE HERTZ CORPORATION,-73.94697986,40.77920593
ROX PARKING LLC,-73.96542533,40.75489453
BUZZ PARKING II LLC,-73.99453815,40.72047765
"KINNEY PARKING SYSTEM, INC.",-73.97590088,40.76209118
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.95313422,40.76660201
200 WEA PARKING CORP.,-73.98519618,40.77819065
KC ONE PARK CORP.,-73.98244774,40.7398105
W. 79TH STREET PARKING CORP.,-73.97856534,40.78323717
LTG PARKING CORP.,-73.98593274,40.77828955
HUDSON OPERATING LLC,-74.01613786,40.71071628
ROPETMAR GARAGE INC.,-74.00271962,40.70867528
WATERFRONT PARKING LLC,-74.00737575,40.70500258
"OLYMPIC PARKING SYSTEMS, LLC",-73.99559394,40.7390844
"PROPARK AMERICA NEW YORK, LLC",-73.97465807,40.73635341
MURRAY PARK GARAGE CO. LLC,-73.98039603,40.74667479
CROSS GARAGE CORP.,-73.95090969,40.7724913
DIAMOND GARAGE INC.,-73.92917568,40.86710691
910 FIFTH GARAGE CORP.,-73.96652461,40.77241455
BV GARAGE CORP.,-73.96789273,40.75789526
AMPCO SYSTEM PARKING,-73.97412623,40.73994892
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.96179866,40.76607273
"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",-73.97297309,40.78935675
THE HERTZ CORPORATION,-73.989133,40.771063
"IMPERIAL PARKING (U.S.), INC",-73.97905155,40.72989588
"KINNEY PARKING SYSTEM, INC.",-73.99606404,40.72243473
THE HERTZ CORPORATION,-73.99348693,40.73503579
MANHATTAN PARKING E. 35 ST. CORP.,-73.97622797,40.74578745
"ALLIANCE 185TH PARKING, LLC",-73.93471486,40.85215431
ABILITY PARKING CORP.,-73.94330964,40.77697546
MANHATTAN GARAGE EQUITIES,-73.96645561,40.77322972
MTP 59 ST LLC,-73.99164563,40.77212817
MANHATTAN ENTERPRISES INC.,-73.97270632,40.76179952
ENTERPRISE GARAGE CORP.,-73.97280564,40.74840793
EAST 82 ST GARAGE LLC,-73.95243164,40.7747783
"KINNEY PARKING SYSTEM, INC.",-73.97551014,40.76449275
1010 PARKING CORP.,-73.95306566,40.76655258
DIRECT PARKING LLC,-73.97608827,40.762986
E. & B. OPERATING CORP.,-73.96306805,40.80103831
"KINNEY PARKING SYSTEM, INC.",-73.97492349,40.78853652
FIVE STAR PARKING INC.,-73.97412623,40.73994892
RAPID MANAGEMENT CORP.,-73.97332001,40.74369532
"250 PARKING SERVICES, LLC",-73.97441895,40.74826008
REGENCY GARAGE CORP.,-73.96409587,40.7637871
"KINNEY PARKING SYSTEM, INC.",-73.98920934,40.74549846
"300 EAST 34TH STREET GARAGE, LLC",-73.97578807,40.74473063
PV PARKING III CORP,-73.93858371,40.80397296
144 WEST GARAGE LLC,-73.94266045,40.8222604
ANN PARK LLC,-74.00662607,40.71020121
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.98205114,40.76529816
100 PARK TERRACE WEST OWNERS CORP.,-73.91649722,40.87194282
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-77.51958437,40.11238534
BRILLIANT PARKING CORP.,-73.92917568,40.86710691
IMPARK HSW LLC,-73.98008812,40.73842127
ADONIS PARKING LLC,-73.96768262,40.75944323
THE HERTZ CORPORATION,-73.96126232,40.76340741
"KINNEY PARKING SYSTEM, INC.",-73.98511278,40.76363528
"WASH HEIGHTS OPERATING, LLC",-73.9405972,40.83055388
MP BETH PARKING LLC,-74.01648738,40.70926974
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.96351393,40.76516203
INSTANT PARKING LLC,-73.9510649,40.77253802
"ABM INDUSTRY GROUPS, LLC",-73.97420922,40.73998187
IMPARK HSW LLC,-73.97394453,40.74320689
"WINDSOR GARAGE PARTNERS, LLC",-73.95558612,40.7710028
"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",-74.01058313,40.71133175
HEIGHTS MANAGEMENT 176 LLC,-73.93817525,40.84706204
ROYAL CHARTER PROPERTIES-EAST INC.,-73.95429749,40.76538381
MP BATTERY LLC,-74.01475407,40.71663692
PLYMOUTH PARKING LLC,-73.94658508,40.7807181
520 WEST PARKING CORP.,-73.99624586,40.76082282
BRIDGE PARKING LLC,-77.51958437,40.11238534
HAVEN VIEW GARAGE CORP.,-73.94235347,40.84713557
WEST 31ST GARAGE CORP,-73.99220436,40.74880612
"BENNETT TOWERS APARTMENTS, INC.",-73.93296089,40.85657227
"KINNEY PARKING SYSTEM, INC.",-73.99592496,40.75490514
"KINNEY PARKING SYSTEM, INC.",-73.97342527,40.75122419
ULTIMATE 54 PARKING LLC,-73.97236076,40.75941975
"KINNEY PARKING SYSTEM, INC.",-73.98036424,40.75658332
CHAMPION PARKING 9 LLC,-73.98837845,40.7296639
QUIK PARK HUDSON LLC,-73.98869139,40.77783148
222 WEST 14TH STREET PARKING CORP.,-74.00055933,40.7389143
CORINTHIAN PARKING MANAGEMENT LLC,-73.97274136,40.74674185
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97504394,40.78513582
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.00940626,40.70446995
WEST 79 STREET GARAGE CORP.,-73.97856534,40.78323717
"KINNEY SYSTEM, INC.",-73.96889277,40.75750029
THE HERTZ CORPORATION,-73.95520353,40.77085993
EVER-READY PARKING INC.,-73.9695053,40.75201096
"IMPERIAL PARKING (U.S.), INC",-73.97630096,40.73336747
PINE-WATER GARAGE LLC,-74.00718108,40.7058919
M AND B PARKING LLC,-73.94376624,40.78783385
QUIK PARK HUDSON RIVER 5 LLC,-73.99092318,40.77488658
HOPE PARKING INC.,-73.9500049,40.77541131
MTP OPERATING CORP.,-77.51958437,40.11238534
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.93876257,40.82942485
NINTH AVENUE PARKING LLC,-73.99514529,40.75537721
SYLVAN MADISON GARAGE CORP.,-73.96966902,40.78877953
87 EAST LLC,-73.95267043,40.779159
"CREEKHILL REALTY, L.L.C.",-77.51958437,40.11238534
RL GARAGE MANAGEMENT 2 LLC,-77.51958437,40.11238534
F. A. J. PARKING CORP.,-73.92068888,40.86203193
"IMPERIAL PARKING (U.S.), LLC",-73.93005125,40.85963912
"IMPERIAL PARKING (U.S.), INC",-73.99198478,40.74401377
WALL STREET GARAGE PARKING CORP.,-73.95212163,40.76906363
PARK RIGHT CORPORATION,-73.99937912,40.76128125
"IMPERIAL PARKING (U.S.), INC",-73.94717478,40.77928562
176 PM LLC,-73.93817525,40.84706204
305 EAST 86TH PARKING LLC,-73.95131385,40.77770373
ZENITH PARKING LLC,-73.98693988,40.76112681
301 EAST 62ND GARAGE CORP.,-73.96282233,40.76243354
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.01619872,40.70883062
79TH STREET CORP.,-73.95154558,40.77185204
"PENNY LANE CAR PARK, LLC",-73.98209785,40.73926699
"KINNEY PARKING SYSTEM, INC.",-73.9833242,40.75594152
FLATIRON 20 PARKING LLC,-73.9918373,40.74005858
GOLD/PEARL PARKING CORP.,-74.00733633,40.70729446
99 JANE STREET PARKING LLC,-74.00810842,40.73885089
"KINNEY PARKING SYSTEM, INC.",-73.96694957,40.76001668
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.96736886,40.76622815
"MEGA PARKING SYSTEMS, INC.",-73.95633432,40.76967738
"38TH STREET GARAGE, LLC",-73.98039505,40.7499877
FISHER 40TH & 3RD CO & HAWAIIAN REALTY INC,-73.97434286,40.74903409
STANDARD PARKING CORPORATION,-73.94655918,40.77250034
"ATELIER CAR PARK, LLC",-73.9992239,40.76121538
MTP OPERATING CORP.,-73.99344073,40.76455006
DEPENDABLE PARKING LLC,-73.98260718,40.76489202
DOUBLE GARAGE CORP.,-73.94941475,40.7728063
"SUPREME CAR PARK, LLC",-73.95652183,40.78109007
30 WEST LLC,-73.99612737,40.75002499
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97848201,40.78409626
MINT PARKING CORPORATION,-73.92890114,40.86687893
"PARK IN AUTO SERVICES, INC.",-73.99634911,40.72110353
QUIK PARK TRIBECA II LLC,-74.01028208,40.72391925
THE HERTZ CORPORATION,-73.99509439,40.7603397
LEXINGTON 55TH GARAGE CORP.,-73.96974734,40.75947399
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-77.51958437,40.11238534
"KINNEY PARKING SYSTEM, INC.",-74.00912706,40.71999983
"FRIARS 50TH STREET GARAGE, INC.",-73.98452123,40.76161233
THE NEW YORK AND PRESBYTERIAN HOSPITAL,-73.95525136,40.76414905
"LEXFORD PROPERTIES, L.P.",-73.95125258,40.7726177
318 EAST 48TH STREET PARKING LLC,-73.96882251,40.7533557
69 EAST LLC,-73.96189156,40.76775254
"ALLIANCE ELEMENT PARKING, LLC",-73.989133,40.771063
QUIK PARK HUDSON RIVER 5 LLC,-73.98995199,40.77466417
SP PLUS CORPORATION,-73.989133,40.771063
177 EAST 73RD STREET GARAGE CORP.,-73.96077068,40.77071923
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99087596,40.75065873
1025 FIFTH GARAGE CORP.,-73.96155961,40.77995005
MANHATTAN PARKING 110 LLC,-73.96508944,40.80349547
ENTERPRISE 38 LLC,-73.99826021,40.75671399
"IMPERIAL PARKING (U.S.), LLC",-73.97917874,40.75006709
425 EAST 58 GARAGE CORP,-73.96170544,40.75868385
RICANT PARKING LLC,-73.96499702,40.75258058
SURREY GARAGE 85TH STREET LLC,-73.95360658,40.77775957
MANHATTAN PARKING SYSTEM-SERVICE CORP.,-73.98191111,40.74921942
100 RIVERSIDE PARKING LLC,-73.98922596,40.77667874
KIDS PARKING CORP.,-74.00606386,40.7155398
ALEXA QP LLC,-73.99606404,40.72243473
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.96899992,40.79095044
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.98635534,40.75994376
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99413851,40.75246498
RIVER 73 PARKING LLC,-73.95181993,40.76690888
330 THIRD PARKING CORP.,-73.93753118,40.84012033
SOY PARKING LLC,-73.95181993,40.76690888
"IMPERIAL PARKING (U.S.), INC",-73.9747038,40.7299554
"ROYAL CHARTER PROPERTIES, INC.",-73.95537377,40.76463767
"KINNEY PARKING SYSTEM, INC.",-73.9791993,40.76515221
BEACON 76TH GARAGE CORP.,-73.98117659,40.78138493
63 PM LLC,-73.96227868,40.766276
8 EAST 83RD PARKING LLC,-73.96139384,40.77938732
"FIFTH AVENUE CAR PARK, LLC",-73.94860847,40.79770616
"PARK ON BROADWAY, INC.",-73.98790077,40.75730897
126TH STREET PARKING CORP.,-73.95371212,40.81292508
CENTRAL HARLEM GARAGE CORP.,-73.9494248,40.80235884
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.01011201,40.72058438
"KINNEY PARKING SYSTEM, INC.",-73.98937378,40.75536858
ENTERPRISE YORK PARKING LLC,-73.95778008,40.76136135
"IMPERIAL PARKING (U.S.), LLC",-73.95199674,40.77204436
650 PARKING CORP.,-73.96633566,40.76767982
WELCOME PARKING CORP.,-73.95489691,40.77581681
"KINNEY PARKING SYSTEM, INC.",-73.9582606,40.76068906
"RAVNER, HARVEY AND RAVNER,WENDIE AND ZIGELBAUM, LEONARD ETAL",-73.9870733,40.76186516
"COPLEY ASSOCIATES, LLC",-73.98214946,40.77560742
CABRINI GARAGE CORP.,-73.93575109,40.85713652
21ST AND 11TH PARKING LLC,-74.00662612,40.7470523
EAST 124 GARAGE CORP.,-73.93525832,40.80259054
EAST 61ST STREET PARKING GARAGE CORP.,-73.96691183,40.76331859
215 EAST 24TH GARAGE CORP.,-73.98209785,40.73926699
